"url","name","address","city","cap","region","state","country","latitude","longitude","type"
"https://www.informazione-aziende.it/Azienda_ASSP-AZIENDA-SPECIALE-SERVIZI-PARABIAGO","A.s.s.p. Azienda Speciale Servizi Parabiago","P.ZZA DELLA VITTORIA\, 7\, 20015\, Parabiago\, Milano","Parabiago",20015,"Milano","Lombardia","Italia",45.55699,8.95074,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-COMUNALE-DI-SOLZA-SRL","Farmacia Comunale Di Solza S.r.l.","VIA SAN ROCCO\, 13\, 24030\, Solza\, Bergamo","Solza",24030,"Bergamo","Lombardia","Italia",45.67773,9.49031,1
"https://www.informazione-aziende.it/Azienda_HOLDING-FARMACIE-SRL","Holding Farmacie S.r.l.","VIA ACHILLE GRANDI\, 18\, 25125\, Brescia\, Brescia","Brescia",25125,"Brescia","Lombardia","Italia",45.51617,10.16554,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-ARCHIMEDE-SRL","Farmacia Archimede S.r.l.","VIA ARCHIMEDE\, 20\, 20129\, Milano\, Milano","Milano",20129,"Milano","Lombardia","Italia",45.46507,9.21158,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-SAN-SILVESTRO-SAS-DEL-DOTT-ANDREA-LOLLO-C","Farmacia San Silvestro S.a.s. Del Dott. Andrea Lollo & C.","VIA VITTORINA GEMENTI\, 65\, 46010\, Curtatone\, Mantova","Curtatone",46010,"Mantova","Lombardia","Italia",45.13011,10.7477,1
"https://www.informazione-aziende.it/Azienda_ARTEMISIA-SRL-D08ED","Artemisia S.r.l.","PIAZZA BASILICA\, 4\, 23037\, Tirano\, Sondrio","Tirano",23037,"Sondrio","Lombardia","Italia",46.21789,10.15605,1
"https://www.informazione-aziende.it/Azienda_BOTTICINO-SERVIZI-SRL","Botticino Servizi S.r.l.","VIA SALVO D'ACQUISTO\, 31\, 25080\, Botticino\, Brescia","Botticino",25080,"Brescia","Lombardia","Italia",45.542,10.31976,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-DI-ADRO-SRL","Farmacia Di Adro S.r.l.","VIA SIMONI\, 26\, 25030\, Adro\, Brescia","Adro",25030,"Brescia","Lombardia","Italia",45.62133,9.96341,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-CRISTINI-SRL","Farmacia Cristini S.r.l.","VIA PROVINCIALE\, 24\, 22038\, Tavernerio\, Como","Tavernerio",22038,"Como","Lombardia","Italia",45.80051,9.15119,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-LUIGI-FONTANA-SRL","Farmacia Luigi Fontana S.r.l.","VIA DELLE FORZE ARMATE\, 212\, 20152\, Milano\, Milano","Milano",20152,"Milano","Lombardia","Italia",45.46164,9.12108,1
"https://www.informazione-aziende.it/Azienda_FARMACIE-VITTORIA-SRL","Farmacie Vittoria S.r.l.","VIA FERRI\, 6\, 46027\, San Benedetto Po\, Mantova","San Benedetto Po",46027,"Mantova","Lombardia","Italia",45.04195,10.92622,1
"https://www.informazione-aziende.it/Azienda_MARPICATI-SRL","Marpicati S.r.l.","VIA CAVALLOTTI\, 122\, 20900\, Monza\, Monza E Brianza","Monza",20900,"Monza E Brianza","Lombardia","Italia",45.57777,9.25307,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-DI-COPRENO-SRL","Farmacia Di Copreno S.r.l.","VIA MATTEOTTI\, 8\, 20823\, Lentate Sul Seveso\, Monza E Brianza","Lentate Sul Seveso",20823,"Monza E Brianza","Lombardia","Italia",45.67824,9.11916,1
"https://www.informazione-aziende.it/Azienda_FARMAICURZIO-SRL","Farmaicurzio S.r.l.","VIA ROGORINI\, 18\, 20886\, Aicurzio\, Monza E Brianza","Aicurzio",20886,"Monza E Brianza","Lombardia","Italia",45.63885,9.41321,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-ARIANO-SRL","Farmacia Ariano Srl","VIA LAZZARETTO\, 46\, 23848\, Oggiono\, Lecco","Oggiono",23848,"Lecco","Lombardia","Italia",45.78865,9.3481,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-MULTISERVIZI-GERENZANO","Azienda Speciale Multiservizi Gerenzano","VIA DUCA DEGLI ABRUZZI\, 4\, 21040\, Gerenzano\, Varese","Gerenzano",21040,"Varese","Lombardia","Italia",45.63938,8.9991,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-DI-VERDELLO-SRL","Farmacia Di Verdello S.r.l.","VIALE DELLA REPUBBLICA\, 12/A\, 24049\, Verdello\, Bergamo","Verdello",24049,"Bergamo","Lombardia","Italia",45.60801,9.63573,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-ALLABBAZIA-SRL","Farmacia All'abbazia S.r.l.","VIA GARIBALDI\, 45\, 21029\, Vergiate\, Varese","Vergiate",21029,"Varese","Lombardia","Italia",45.72863,8.69876,1
"https://www.informazione-aziende.it/Azienda_GESTIONE-SERVIZI-AMBIENTALI-COMUNALI-SRL-IN-SIGLA-GESACOM-SRL","Gestione Servizi Ambientali Comunali S.r.l. In Sigla \"ge.s.a.com. S.r.l.\"","PIAZZA RISORGIMENTO\, 24\, 20084\, Lacchiarella\, Milano","Lacchiarella",20084,"Milano","Lombardia","Italia",45.32137,9.13751,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-DOTTSSA-BOGNETTI-SRL","Farmacia Dott.ssa Bognetti S.r.l.","PIAZZA LIBERTA'\, 19\, 20020\, Arconate\, Milano","Arconate",20020,"Milano","Lombardia","Italia",45.54025,8.84799,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-DI-PERO","Farmacia Di Pero","VIA CESARE BATTISTI\, 6\, 20016\, Pero\, Milano","Pero",20016,"Milano","Lombardia","Italia",45.5174,9.07188,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-BIANDRONNO-SRL","Farmacia Biandronno S.r.l.","LUNGOLAGO DUCA DEGLI ABRUZZI\, 166\, 21100\, Varese\, Varese","Varese",21100,"Varese","Lombardia","Italia",45.81095,8.76878,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-VOLTA-SERVIZI","Azienda Speciale Volta Servizi","VIA BEATA PAOLA MONTALDI\, 15\, 46049\, Volta Mantovana\, Mantova","Volta Mantovana",46049,"Mantova","Lombardia","Italia",45.32118,10.65877,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-SIRMIONE","Azienda Speciale Sirmione","PIAZZA VIRGILIO\, 52\, 25019\, Sirmione\, Brescia","Sirmione",25019,"Brescia","Lombardia","Italia",45.46437,10.60976,1
"https://www.informazione-aziende.it/Azienda_CASTIONE-ANDEVENNO-SERVIZI-COMUNALI-SRL","Castione Andevenno Servizi Comunali S.r.l.","VIA ROMA\, 14\, 23012\, Castione Andevenno\, Sondrio","Castione Andevenno",23012,"Sondrio","Lombardia","Italia",46.1731,9.80065,1
"https://www.informazione-aziende.it/Azienda_CARPENEDOLO-SERVIZI-SRL","Carpenedolo Servizi S.r.l.","PIAZZA EUROPA\, 1\, 25013\, Carpenedolo\, Brescia","Carpenedolo",25013,"Brescia","Lombardia","Italia",45.36237,10.42995,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-DONGO-SRL","Farmacia Dongo Srl","PIAZZA PARACCHINI\, 14\, 22014\, Dongo\, Como","Dongo",22014,"Como","Lombardia","Italia",46.12268,9.28006,1
"https://www.informazione-aziende.it/Azienda_MAZZANO-SERVIZI-SRL","Mazzano Servizi S.r.l.","VIA MATTEOTTI\, 10\, 25080\, Mazzano\, Brescia","Mazzano",25080,"Brescia","Lombardia","Italia",45.4987,10.3481,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-GESTIONE-DELLE-FARMACIE-E-SERVIZI-SOCIOSANITARI-DI-MALNATE-SIGLA-AZIENDA-SPECIALE-MUNICIPALIZZATA-PER-LA-FARMACIA-E-SERVIZI-SOCIOSANITARI","Azienda Speciale Gestione Delle Farmacie E Servizi Sociosanitari Di Malnate- Sigla: Azienda Speciale Municipalizzata Per La Farmacia E Servizi Sociosanitari","VIA KENNEDY\, 1\, 21046\, Malnate\, Varese","Malnate",21046,"Varese","Lombardia","Italia",45.79621,8.884,1
"https://www.informazione-aziende.it/Azienda_COCCAGLIO-SERVIZI-SRL","Coccaglio Servizi S.r.l.","VIA MATTEOTTI\, 10\, 25030\, Coccaglio\, Brescia","Coccaglio",25030,"Brescia","Lombardia","Italia",45.56206,9.97805,1
"https://www.informazione-aziende.it/Azienda_NUOVA-FARMABRONI-SRL","Nuova Farmabroni S.r.l.","VIA BRUNO ESEGUITI\, 40BIS\, 27043\, Broni\, Pavia","Broni",27043,"Pavia","Lombardia","Italia",45.05647,9.2549,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-BREMBATE-DI-SOPRA-SRL","Farmacia Brembate Di Sopra S.r.l.","PIAZZA PAPA GIOVANNI PAOLO II\, 35\, 24030\, Brembate Di Sopra\, Bergamo","Brembate Di Sopra",24030,"Bergamo","Lombardia","Italia",45.72031,9.58328,1
"https://www.informazione-aziende.it/Azienda_ASC-SRL-UNIPERSONALE","A.s.c.   S.r.l.   Unipersonale","PIAZZA ALDO  MORO\, 1\, 25011\, Calcinato\, Brescia","Calcinato",25011,"Brescia","Lombardia","Italia",45.46596,10.28722,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-FARMACEUTICA","Azienda Speciale Farmaceutica","PIAZZA IV NOVEMBRE\, 4\, 22074\, Lomazzo\, Como","Lomazzo",22074,"Como","Lombardia","Italia",45.69868,9.04031,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-ASSAGO-MILANOFIORI-SRL","Farmacia Assago - Milanofiori S.r.l.","VIA DEI CADUTI\, 7\, 20090\, Assago\, Milano","Assago",20090,"Milano","Lombardia","Italia",45.40543,9.13087,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-BORSANO-SRL","Farmacia Borsano S.r.l.","VIA L LAGO DUCA DEGLI ABRUZZI\, 166\, 21100\, Varese\, Varese","Varese",21100,"Varese","Lombardia","Italia",45.81626,8.76087,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-COMUNALE-DI-CAPRIOLO-SRL","Farmacia Comunale Di Capriolo S.r.l.","VIA VITTORIO EMANUELE\, 43\, 25031\, Capriolo\, Brescia","Capriolo",25031,"Brescia","Lombardia","Italia",45.63688,9.93389,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-BEATO-ANGELICO-SRL","Farmacia Beato Angelico - S.r.l.","PIAZZA FRANCESCO GUARDI\, 15\, 20133\, Milano\, Milano","Milano",20133,"Milano","Lombardia","Italia",45.47048,9.22702,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-ROVELLO-PORRO-SRL","Farmacia Rovello Porro S.r.l.","VIA DUCA DEGLI ABRUZZI\, 166\, 21100\, Varese\, Varese","Varese",21100,"Varese","Lombardia","Italia",45.81626,8.76087,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-FARMACIE-COMUNALI-BRUGHERIO","Azienda Speciale Farmacie Comunali Brugherio","PIAZZA CESARE BATTISTI\, 0001\, 20861\, Brugherio\, Monza E Brianza","Brugherio",20861,"Monza E Brianza","Lombardia","Italia",45.55127,9.30063,1
"https://www.informazione-aziende.it/Azienda_OSPITALETTO-SERVIZI-SRL","Ospitaletto Servizi S.r.l.","VIA MONS. GIROLAMO RIZZI\, 24\, 25035\, Ospitaletto\, Brescia","Ospitaletto",25035,"Brescia","Lombardia","Italia",45.56317,10.07302,1
"https://www.informazione-aziende.it/Azienda_A-PARMIANI","A. Parmiani","VIA ROMA\, 2\, 21051\, Arcisate\, Varese","Arcisate",21051,"Varese","Lombardia","Italia",45.85983,8.86035,1
"https://www.informazione-aziende.it/Azienda_NAVE-SERVIZI-SRL","Nave Servizi Srl","VIA BRESCIA\, 155/K\, 25075\, Nave\, Brescia","Nave",25075,"Brescia","Lombardia","Italia",45.58406,10.27905,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-COMUNE-DI-MELZO","Azienda Speciale Comune Di Melzo","PIAZZA VITTORIO EMANUELE II\, 1\, 20066\, Melzo\, Milano","Melzo",20066,"Milano","Lombardia","Italia",45.51473,9.4785,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-COMUNALE-DI-CORBETTA-SRL","Farmacia Comunale Di Corbetta Srl","VIA VILLORESI\, 45\, 20011\, Corbetta\, Milano","Corbetta",20011,"Milano","Lombardia","Italia",45.46874,8.90838,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-FLLI-DANESI-SRL","Farmacia F.lli Danesi Srl","VIA SERADINA\, 11\, 25040\, Corte Franca\, Brescia","Corte Franca",25040,"Brescia","Lombardia","Italia",45.63803,10.00463,1
"https://www.informazione-aziende.it/Azienda_DESENZANO-AZIENDA-SPECIALE-SERVIZI","Desenzano Azienda Speciale Servizi","VIA CARDUCCI\, 4\, 25015\, Desenzano Del Garda\, Brescia","Desenzano Del Garda",25015,"Brescia","Lombardia","Italia",45.46963,10.5397,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-COMUNALE-DI-BEDIZZOLE","Farmacia Comunale Di Bedizzole","VIA MONSIGNOR BONTACCHIO\, 5\, 25081\, Bedizzole\, Brescia","Bedizzole",25081,"Brescia","Lombardia","Italia",45.51261,10.41891,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-FARMACIA-COMUNALE","Azienda Farmacia Comunale","PIAZZA LIBERTA'\, 24\, 20010\, Cornaredo\, Milano","Cornaredo",20010,"Milano","Lombardia","Italia",45.50183,9.02573,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-COMUNALE","Farmacia Comunale","PIAZZA VITTORIO EMANUELE II\, 25\, 26866\, Sant'angelo Lodigiano\, Lodi","Sant'angelo Lodigiano",26866,"Lodi","Lombardia","Italia",45.24092,9.40709,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-DOTT-CASO-SRL","Farmacia Dott. Caso S.r.l.","VIA CERESIO\, 30/B\, 22018\, Porlezza\, Como","Porlezza",22018,"Como","Lombardia","Italia",46.03662,9.12226,1
"https://www.informazione-aziende.it/Azienda_FARMACIE-TERESIANE-SRL","Farmacie Teresiane S.r.l.","VIA VERONA\, 35\, 46100\, Mantova\, Mantova","Mantova",46100,"Mantova","Lombardia","Italia",45.17347,10.78727,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-BUCCINASCO-ASB","Azienda Speciale Buccinasco A.s.b.","VIA ROMA\, 2\, 20094\, Buccinasco\, Milano","Buccinasco",20094,"Milano","Lombardia","Italia",45.42222,9.10829,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-COMUNALE-DI-VITTUONE-SRL","Farmacia Comunale Di Vittuone S.r.l.","STRADA PROVINCIALE 227\, SNC\, 20010\, Vittuone\, Milano","Vittuone",20010,"Milano","Lombardia","Italia",45.4688,8.96409,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SERVIZI-COMUNALI-SRL","Azienda Servizi Comunali S.r.l.","VIA VENETO V.\, 18\, 20026\, Novate Milanese\, Milano","Novate Milanese",20026,"Milano","Lombardia","Italia",45.53242,9.13464,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-SERVIZI-SANITARI-DI-VERGIATE","\"azienda Speciale Servizi Sanitari Di Vergiate\"","VIA GIUSEPPE DI VITTORIO\, 2\, 21029\, Vergiate\, Varese","Vergiate",21029,"Varese","Lombardia","Italia",45.72189,8.69491,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-MULTISERVIZI-SENAGO","Azienda Speciale Multiservizi Senago","PIAZZA DEL TRICOLORE\, 40\, 20030\, Senago\, Milano","Senago",20030,"Milano","Lombardia","Italia",45.57777,9.11905,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-FARMACEUTICA-MUNICIPALE-SRL","Azienda Farmaceutica Municipale S.r.l.","PIAZZA GARIBALDI\, 8\, 26041\, Casalmaggiore\, Cremona","Casalmaggiore",26041,"Cremona","Lombardia","Italia",44.98623,10.41582,1
"https://www.informazione-aziende.it/Azienda_ASM-FARMACIE-COMUNALI-GARBAGNATE-MILANESE-SRL","A.s.m. Farmacie Comunali Garbagnate Milanese S.r.l","PIAZZA DE GASPERI\, 1\, 20024\, Garbagnate Milanese\, Milano","Garbagnate Milanese",20024,"Milano","Lombardia","Italia",45.57656,9.0795,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-FARMACIE-COMUNALI-DI-RHO","Azienda Speciale Farmacie Comunali Di Rho","VIA CARDINAL FERRARI\, 66\, 20017\, Rho\, Milano","Rho",20017,"Milano","Lombardia","Italia",45.5314,9.0368,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-SOVARZI-SRL","Farmacia Sovarzi S.r.l.","VIA PROVINCIALE PER LECCO\, 850/854\, 22030\, Lipomo\, Como","Lipomo",22030,"Como","Lombardia","Italia",45.79563,9.13248,1
"https://www.informazione-aziende.it/Azienda_TICINESE-FARMA-SRL","Ticinese Farma S.r.l.","VIA FATEBENEFRATELLI\, 10\, 20121\, Milano\, Milano","Milano",20121,"Milano","Lombardia","Italia",45.47304,9.18979,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-DI-LONATO-SRL","Farmacia Di Lonato S.r.l.","VIA CAV DI VITTORIO VENETO\, 16\, 25017\, Lonato Del Garda\, Brescia","Lonato Del Garda",25017,"Brescia","Lombardia","Italia",45.46618,10.48072,1
"https://www.informazione-aziende.it/Azienda_LINFA-SRL-19862","Linfa S.r.l.","VIA LAMBRETTA\, 2\, 20090\, Segrate\, Milano","Segrate",20090,"Milano","Lombardia","Italia",45.48598,9.26739,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-DOTTGUARNERI-SRL","Farmacia Dott.guarneri S.r.l.","PIAZZA L. MANARA\, 9\, 24047\, Treviglio\, Bergamo","Treviglio",24047,"Bergamo","Lombardia","Italia",45.52154,9.59245,1
"https://www.informazione-aziende.it/Azienda_PIUSALUTE-SRL","Piusalute Srl","VIA MATTEOTTI\, 17\, 26013\, Crema\, Cremona","Crema",26013,"Cremona","Lombardia","Italia",45.36272,9.68841,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-FARMACEUTICA-DI-LAINATE","Azienda Speciale Farmaceutica Di Lainate","VIA RE UMBERTO I\, 1\, 20020\, Lainate\, Milano","Lainate",20020,"Milano","Lombardia","Italia",45.57564,9.02692,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-SOLARO-MULTISERVIZI","Azienda Speciale Solaro Multiservizi","VIA MAZZINI\, 76\, 20020\, Solaro\, Milano","Solaro",20020,"Milano","Lombardia","Italia",45.61649,9.07794,1
"https://www.informazione-aziende.it/Azienda_CIVICHE-FARMACIE-DESIO-SPA","Civiche Farmacie Desio S.p.a.","CORSO ITALIA\, 53\, 20832\, Desio\, Monza E Brianza","Desio",20832,"Monza E Brianza","Lombardia","Italia",45.61853,9.20751,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-SERVIZI-DI-AGRATE-BRIANZA","Azienda Speciale Servizi Di Agrate Brianza","VIA LECCO\, 11\, 20864\, Agrate Brianza\, Monza E Brianza","Agrate Brianza",20864,"Monza E Brianza","Lombardia","Italia",45.58174,9.35573,1
"https://www.informazione-aziende.it/Azienda_FARMA-4-SRL","Farma 4 S.r.l.","VIA GALILEO GALILEI\, 72\, 20862\, Arcore\, Monza E Brianza","Arcore",20862,"Monza E Brianza","Lombardia","Italia",45.61199,9.32556,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-WAGNER-SRL","Farmacia Wagner S.r.l.","VIA MICHELANGELO BUONARROTI\, 5\, 20149\, Milano\, Milano","Milano",20149,"Milano","Lombardia","Italia",45.46749,9.15496,1
"https://www.informazione-aziende.it/Azienda_AEVV-FARMACIE-SRL","Aevv Farmacie S.r.l.","VIA RAGAZZI DEL '99\, 19\, 23100\, Sondrio\, Sondrio","Sondrio",23100,"Sondrio","Lombardia","Italia",46.16956,9.86971,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SPECIALE-FARMACIE-COMUNALI","Azienda Speciale Farmacie Comunali","VIA DANTE\, 2\, 20068\, Peschiera Borromeo\, Milano","Peschiera Borromeo",20068,"Milano","Lombardia","Italia",45.43233,9.31204,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-GHEDI-SERVIZI-SPA-O-IN-FORMA-ABBREVIATA-AGS-SPA","Azienda Ghedi Servizi S.p.a. (o In Forma Abbreviata A.g.s. S.p.a.)","VIA MARCONI\, 1/A\, 25016\, Ghedi\, Brescia","Ghedi",25016,"Brescia","Lombardia","Italia",45.40274,10.27734,1
"https://www.informazione-aziende.it/Azienda_CASSANO-MAGNAGO-SERVIZI-SPA","Cassano Magnago Servizi S.p.a.","VIA BONICALZA\, 138/C\, 21012\, Cassano Magnago\, Varese","Cassano Magnago",21012,"Varese","Lombardia","Italia",45.66251,8.84168,1
"https://www.informazione-aziende.it/Azienda_SOMMA-PATRIMONIO-E-SERVIZI-SRL","Somma Patrimonio E Servizi S.r.l.","VIA MEDAGLIE D'ORO\, 33\, 21019\, Somma Lombardo\, Varese","Somma Lombardo",21019,"Varese","Lombardia","Italia",45.68344,8.71678,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-FARMACEUTICA-MUNICIPALIZZATA-DI-CREMA","Azienda Farmaceutica Municipalizzata Di Crema","PIAZZA DUOMO\, 25\, 26013\, Crema\, Cremona","Crema",26013,"Cremona","Lombardia","Italia",45.36337,9.68658,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-COMUNALE-FARMACIE-ACF","Azienda Comunale Farmacie (acf)","VIA CESARE BATTISTI\, 2\, 20097\, San Donato Milanese\, Milano","San Donato Milanese",20097,"Milano","Lombardia","Italia",45.41835,9.26295,1
"https://www.informazione-aziende.it/Azienda_FARMACIA-SAGATA-SRL","Farmacia S.agata S.r.l.","VIA GUFFANTI\, 2/B\, 22070\, Bulgarograsso\, Como","Bulgarograsso",22070,"Como","Lombardia","Italia",45.74976,9.00767,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-FARMACIE-COMUNALI-LODI-SRL","Azienda Farmacie Comunali Lodi S.r.l.","VIA SAN BASSIANO\, 39\, 26900\, Lodi\, Lodi","Lodi",26900,"Lodi","Lombardia","Italia",45.31165,9.49323,1
"https://www.informazione-aziende.it/Azienda_ASF-SAN-GIULIANO-MILANESE-AZIENDA-SPECIALE-SERVIZI-FARMACEUTICI-E-SOCIO-SANITARI","Asf San Giuliano Milanese - Azienda Speciale Servizi Farmaceutici E Socio-sanitari","VIA S. REMO\, 3\, 20098\, San Giuliano Milanese\, Milano","San Giuliano Milanese",20098,"Milano","Lombardia","Italia",45.39515,9.28392,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-SERVIZI-FARMACEUTICI-SRL-ASF-SRL","Azienda Servizi Farmaceutici S.r.l. - A.s.f. S.r.l.","VIA MATTEOTTI\, 79\, 25063\, Gardone Val Trompia\, Brescia","Gardone Val Trompia",25063,"Brescia","Lombardia","Italia",45.69727,10.18678,1
"https://www.informazione-aziende.it/Azienda_YGEA-SRL","Ygea S.r.l.","VIALE ORIANO\, 20\, 24047\, Treviglio\, Bergamo","Treviglio",24047,"Bergamo","Lombardia","Italia",45.5192,9.59246,1
"https://www.informazione-aziende.it/Azienda_ASSP-SPA","Assp Spa","VIA GARIBALDI\, 20\, 20811\, Cesano Maderno\, Monza E Brianza","Cesano Maderno",20811,"Monza E Brianza","Lombardia","Italia",45.62825,9.14915,1
"https://www.informazione-aziende.it/Azienda_CANTURINA-SERVIZI-TERRITORIALI-SPA","Canturina Servizi Territoriali  - S.p.a.","VIA VITTORIO VENETO\, 10\, 22063\, Cantu'\, Como","Cantu'",22063,"Como","Lombardia","Italia",45.75135,9.12992,1
"https://www.informazione-aziende.it/Azienda_FARMACIE-COMUNALI-SESTO-SRL","Farmacie Comunali Sesto S.r.l.","VIA GIOSUE' CARDUCCI\, 0221\, 20099\, Sesto San Giovanni\, Milano","Sesto San Giovanni",20099,"Milano","Lombardia","Italia",45.53131,9.22174,1
"https://www.informazione-aziende.it/Azienda_BRAVI-FARMACIE-SRL","Bravi Farmacie Srl","VIA SAN ZENO\, 95\, 25124\, Brescia\, Brescia","Brescia",25124,"Brescia","Lombardia","Italia",45.52343,10.21913,1
"https://www.informazione-aziende.it/Azienda_FARMACOM-SPA-FARMACIE-COMUNALI-MONZA-SPA","Farma.co.m. S.p.a. Farmacie Comunali Monza S.p.a.","VIA BRAILLE\, 3\, 20900\, Monza\, Monza E Brianza","Monza",20900,"Monza E Brianza","Lombardia","Italia",45.60174,9.26324,1
"https://www.informazione-aziende.it/Azienda_AMBIENTE-ENERGIA-BRIANZA-SOCIETA-PER-AZIONI-IN-ACRONIMO-A-E-B-SPA","Ambiente Energia Brianza Societa' Per Azioni In Acronimo \"a E B  S.p.a.\"","VIA PALESTRO\, 33\, 20831\, Seregno\, Monza E Brianza","Seregno",20831,"Monza E Brianza","Lombardia","Italia",45.64582,9.20556,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-MULTISERVIZI-FARMACIE-SPA","Azienda Multiservizi Farmacie S.p.a.","VIA VERGA\, 113\, 20092\, Cinisello Balsamo\, Milano","Cinisello Balsamo",20092,"Milano","Lombardia","Italia",45.55236,9.20102,1
"https://www.informazione-aziende.it/Azienda_GAIA-SERVIZI-SRL-A3757","Gaia Servizi S.r.l.","PIAZZA ALDO MORO\, 1\, 20021\, Bollate\, Milano","Bollate",20021,"Milano","Lombardia","Italia",45.54352,9.11741,1
"https://www.informazione-aziende.it/Azienda_SOCIETA-COOPERATIVA-FARMACEUTICA-IN-SIGLA-COFA-FARMACEUTICI","Societa' Cooperativa Farmaceutica In Sigla \"co.fa. Farmaceutici\"","VIA PASSIONE\, 0008\, 20122\, Milano\, Milano","Milano",20122,"Milano","Lombardia","Italia",45.46501,9.20181,1
"https://www.informazione-aziende.it/Azienda_AZIENDA-FARMACEUTICA-MUNICIPALE-DI-CREMONA-SPA-O-IN-FORMA-ABBREVIATA-AFM-CREMONA-SPA","Azienda Farmaceutica Municipale Di Cremona S.p.a. O In Forma Abbreviata\, \"a.f.m. Cremona S.p.a.\"","VIA GEROMINI\, 5\, 26100\, Cremona\, Cremona","Cremona",26100,"Cremona","Lombardia","Italia",45.13906,10.02225,1
"https://www.informazione-aziende.it/Azienda_TESSITURA-MOLTENI-PALMIRA-SRL","Tessitura Molteni Palmira S.r.l.","VIA ROMA\, 2/6\, 22045\, Lambrugo\, Como","Lambrugo",22045,"Como","Lombardia","Italia",45.75788,9.24345,1
"https://www.informazione-aziende.it/Azienda_SOVRATEX-SRL","Sovratex S.r.l.","VIA FRATELLI CAIROLI\, 20\, 22073\, Fino Mornasco\, Como","Fino Mornasco",22073,"Como","Lombardia","Italia",45.73025,9.05793,1
"https://www.informazione-aziende.it/Azienda_NORD-CINIGLIA-SRL","Nord Ciniglia S.r.l.","VIA AGRO CASTELLO\, 38\, 24020\, Casnigo\, Bergamo","Casnigo",24020,"Bergamo","Lombardia","Italia",45.80564,9.86021,1
"https://www.informazione-aziende.it/Azienda_GBC-SRL-4A569","G.b.c. S.r.l.","VIA GIUSEPPE MAZZINI\, 20\, 24026\, Cazzano Sant'andrea\, Bergamo","Cazzano Sant'andrea",24026,"Bergamo","Lombardia","Italia",45.80618,9.88558,1
"https://www.informazione-aziende.it/Azienda_EUROSTICK-SPA","Eurostick S.p.a.","VIALE VIENNA\, 10\, 24049\, Verdellino\, Bergamo","Verdellino",24049,"Bergamo","Lombardia","Italia",45.59202,9.61773,1
